detector_name,split,fpr,tpr,threshold
svm_tfidf,test,0.0014092446448703494,0.9779047619047619,0.8068208131128723
svm_tfidf,test,0.0014092446448703494,0.9784761904761905,0.7972229235409743
svm_tfidf,test,0.001503194287861706,0.9784761904761905,0.79653824262575
svm_tfidf,test,0.001503194287861706,0.9805714285714285,0.7767628551900568
svm_tfidf,test,0.0016910935738444193,0.9805714285714285,0.7708628113447547
svm_tfidf,test,0.0016910935738444193,0.9809523809523809,0.7674706170875042
svm_tfidf,test,0.001785043216835776,0.9809523809523809,0.7568078207452172
svm_tfidf,test,0.001785043216835776,0.9811428571428571,0.7555303271821866
svm_tfidf,test,0.0018789928598271326,0.9811428571428571,0.7554785167226161
svm_tfidf,test,0.0018789928598271326,0.9815238095238096,0.7513474933273728
svm_tfidf,test,0.002066892145809846,0.9815238095238096,0.7405901294989112
svm_tfidf,test,0.002066892145809846,0.9824761904761905,0.7345843184933932
svm_tfidf,test,0.002254791431792559,0.9824761904761905,0.7277278075446183
svm_tfidf,test,0.002254791431792559,0.9830476190476191,0.7195793220945657
svm_tfidf,test,0.0024426907177752723,0.9830476190476191,0.7109190400391937
svm_tfidf,test,0.0024426907177752723,0.9834285714285714,0.7079358033100935
svm_tfidf,test,0.002536640360766629,0.9834285714285714,0.70757775555695
svm_tfidf,test,0.002536640360766629,0.984,0.7041971516671883
svm_tfidf,test,0.0026305900037579856,0.984,0.7032361717633969
svm_tfidf,test,0.0026305900037579856,0.9847619047619047,0.6865590606554232
svm_tfidf,test,0.002818489289740699,0.9847619047619047,0.6787710084080227
svm_tfidf,test,0.002818489289740699,0.9855238095238095,0.6641756375997642
svm_tfidf,test,0.0029124389327320555,0.9855238095238095,0.6611605630118036
svm_tfidf,test,0.0029124389327320555,0.985904761904762,0.6528007632838729
svm_tfidf,test,0.0031003382187147687,0.985904761904762,0.64883928448504
svm_tfidf,test,0.0031003382187147687,0.9864761904761905,0.6392090813421689
svm_tfidf,test,0.003570086433671552,0.9864761904761905,0.634059670009145
svm_tfidf,test,0.003570086433671552,0.9868571428571429,0.6323680988443271
svm_tfidf,test,0.0036640360766629085,0.9868571428571429,0.6268658216218247
svm_tfidf,test,0.0036640360766629085,0.9874285714285714,0.6195845215877509
svm_tfidf,test,0.003945885005636978,0.9874285714285714,0.5978022582352218
svm_tfidf,test,0.003945885005636978,0.988,0.5902803661494831
svm_tfidf,test,0.004039834648628335,0.988,0.5899493441254785
svm_tfidf,test,0.004039834648628335,0.9887619047619047,0.5740023789050788
svm_tfidf,test,0.004133784291619692,0.9887619047619047,0.5717732372503543
svm_tfidf,test,0.004133784291619692,0.9889523809523809,0.5707870760883561
svm_tfidf,test,0.004227733934611048,0.9889523809523809,0.5604628371816308
svm_tfidf,test,0.004227733934611048,0.9895238095238095,0.5448251698002875
svm_tfidf,test,0.004509582863585118,0.9895238095238095,0.5307437717946997
svm_tfidf,test,0.004509582863585118,0.9897142857142858,0.5288106704072977
svm_tfidf,test,0.004697482149567831,0.9897142857142858,0.5284704861593341
svm_tfidf,test,0.004697482149567831,0.9900952380952381,0.5059098867012998
svm_tfidf,test,0.004791431792559188,0.9900952380952381,0.5028595584661363
svm_tfidf,test,0.004791431792559188,0.9902857142857143,0.499150727141194
svm_tfidf,test,0.004885381435550545,0.9902857142857143,0.49792836732204976
svm_tfidf,test,0.004885381435550545,0.9904761904761905,0.48827495902331935
svm_tfidf,test,0.004979331078541901,0.9904761904761905,0.4833453784279443
svm_tfidf,test,0.004979331078541901,0.9906666666666667,0.48210548945616916
svm_tfidf,test,0.005073280721533258,0.9906666666666667,0.4787645992971858
svm_tfidf,test,0.005073280721533258,0.9910476190476191,0.4535969987736152
svm_tfidf,test,0.005167230364524615,0.9910476190476191,0.4527911327413164
svm_tfidf,test,0.005167230364524615,0.9912380952380953,0.4512789589744167
svm_tfidf,test,0.005261180007515971,0.9912380952380953,0.44875430899144886
svm_tfidf,test,0.005261180007515971,0.9918095238095238,0.4349933473992385
svm_tfidf,test,0.0054490792934986845,0.9918095238095238,0.4280497213520106
svm_tfidf,test,0.0054490792934986845,0.9923809523809524,0.4264223531893926
